roman_tenamentC,	234.00,	-146.92,	90.00,	0.50
roman_tenamentC,	191.42,	-108.33,	95.00,	0.50
roman_tenamentC,	-190.99,	-121.32,	-90.00,	0.50
roman_tenamentC,	135.99,	-39.76,	90.00,	0.50
roman_tenamentC,	113.76,	37.28,	0.00,	0.50
roman_tenamentC,	-25.98,	71.72,	90.00,	0.50
roman_tenamentC,	-47.95,	215.05,	95.00,	0.50
roman_tenamentC,	-14.54,	212.35,	90.00,	0.50
roman_tenamentC,	214.95,	37.28,	0.00,	0.50
roman_tenamentC,	-174.25,	25.83,	180.00,	0.50
roman_tenamentC,	-232.41,	-121.32,	-90.00,	0.50
roman_tenamentC,	-129.14,	-230.50,	180.00,	0.50
roman_tenamentC,	25.95,	-215.01,	90.00,	0.50
roman_tenamentC,	-216.00,	87.00,	180.00,	0.50
roman_tenamentC,	103.92,	-231.79,	180.00,	0.50
roman_tenamentC,	226.61,	107.84,	85.00,	0.50

roman_tenamentD,	191.61,	232.57,	95.00,	0.50
roman_tenamentD,	48.85,	-230.76,	0.00,	0.50
roman_tenamentD,	48.85,	-167.28,	0.00,	0.50
roman_tenamentD,	-191.79,	50.42,	90.00,	0.50
roman_tenamentD,	145.40,	-201.05,	0.00,	0.50
roman_tenamentD,	-96.66,	-47.18,	-90.00,	0.50
roman_tenamentD,	-75.49,	-25.33,	0.00,	0.50
roman_tenamentD,	-49.28,	56.00,	0.00,	0.50
roman_tenamentD,	-52.53,	108.64,	90.00,	0.50
roman_tenamentD,	78.49,	25.32,	0.00,	0.50
roman_tenamentD,	78.49,	56.84,	0.00,	0.50
roman_tenamentD,	135.40,	-74.19,	90.00,	0.50
roman_tenamentD,	-171.10,	-137.83,	0.00,	0.50
roman_tenamentD,	97.77,	-99.27,	0.00,	0.50
roman_tenamentD,	77.71,	-77.35,	90.00,	0.50
roman_tenamentD,	24.96,	-77.88,	90.00,	0.50
roman_tenamentD,	107.67,	-135.31,	0.00,	0.50
roman_tenamentD,	-86.10,	-229.47,	20.00,	0.50
roman_tenamentD,	-92.95,	-202.44,	90.00,	0.50
roman_tenamentD,	-199.96,	-172.74,	90.00,	0.50
roman_tenamentD,	123.40,	156.86,	95.00,	0.50
roman_tenamentD,	201.20,	91.07,	0.00,	0.50

roman_tenamentE,	188.63,	242.32,	91.69,	0.50
roman_tenamentE,	243.25,	231.55,	1.69,	0.50
roman_tenamentE,	54.64,	113.09,	91.69,	0.50
roman_tenamentE,	81.15,	91.13,	1.69,	0.50
roman_tenamentE,	81.15,	80.36,	1.69,	0.50
roman_tenamentE,	-16.86,	108.41,	-178.31,	0.50
roman_tenamentE,	-29.92,	108.41,	-178.31,	0.50
roman_tenamentE,	-115.40,	-16.73,	91.69,	0.50
roman_tenamentE,	-211.74,	-144.57,	91.69,	0.50
roman_tenamentE,	-76.49,	-48.12,	91.69,	0.50
roman_tenamentE,	-116.43,	-36.39,	91.69,	0.50
roman_tenamentE,	49.69,	-77.93,	-173.31,	0.50
roman_tenamentE,	97.82,	-125.78,	91.69,	0.50
roman_tenamentE,	97.82,	-143.47,	91.69,	0.50
roman_tenamentE,	115.15,	146.06,	1.69,	0.50

washing_line,	-126.34,	-114.04,	-90.00,	0.50
washing_line,	-55.69,	-165.78,	-90.00,	0.50

public_gardens_group,	-189.31,	161.03,	0.00,	0.50

roman_statue,	-220.01,	117.53,	180.00,	0.50

domus,	-230.00,	218.00,	-90.00,	0.50

town_post_house,	-178.91,	235.66,	90.00,	0.50

praetorium,	-234.00,	171.00,	90.00,	0.50
praetorium,	-183.25,	125.15,	-90.00,	0.50

roman_ambush_building,	74.96,	122.72,	90.00,	0.50

officers_town_house,	-175.61,	211.18,	0.00,	0.50
officers_town_house,	-203.38,	240.80,	0.00,	0.50
officers_town_house,	-240.00,	111.22,	0.00,	0.50
officers_house,	-175.57,	96.97,	180.00,	0.50
officers_house,	-175.00,	80.00,	-90.00,	0.50

hospital,	-234.37,	142.68,	180.00,	0.50
hospital,	-180.51,	189.82,	180.00,	0.50

insula_town_A,	47.43,	-200.50,	0.00,	0.50
insula_town_A,	143.44,	-233.63,	0.00,	0.50
insula_town_A,	-233.87,	-174.36,	90.00,	0.50
insula_town_A,	-225.70,	48.80,	90.00,	0.50
insula_town_A,	231.50,	16.37,	-90.00,	0.50
insula_town_A,	132.25,	15.10,	-90.00,	0.50
insulae_white,	60.55,	80.41,	-90.00,	0.50
insulae_white,	206.29,	243.75,	90.00,	0.50

insula_town_B,	30.89,	79.28,	90.00,	0.50
insula_town_B,	103.25,	13.97,	90.00,	0.50
insula_town_B,	201.54,	14.61,	90.00,	0.50
insula_town_B,	-165.40,	-173.17,	-90.00,	0.50
insulae_yellow,	-157.23,	49.98,	-90.00,	0.50
insulae_yellow,	234.05,	242.97,	-90.00,	0.50

roman_statue,	-55.74,	90.09,	180.00,	0.50
roman_statue,	-155.95,	-206.25,	180.00,	0.50
roman_statue,	201.81,	114.63,	180.00,	0.50
roman_statue,	210.68,	-79.95,	115.00,	0.50
roman_statue,	165.51,	151.66,	-65.00,	0.50

tree_A,	-143.16,	174.11,	0.00,	1.50
tree_A,	-104.92,	174.11,	0.00,	1.50
tree_A,	-69.40,	174.11,	0.00,	1.50
tree_A,	-57.74,	132.60,	0.00,	1.50
tree_A,	180.85,	242.21,	0.00,	1.50
tree_A,	134.36,	146.81,	0.00,	1.50
tree_A,	171.77,	-71.67,	0.00,	1.50
tree_A,	122.53,	-196.50,	0.00,	1.50
tree_A,	-92.75,	-241.15,	0.00,	1.50
tree_A,	-226.76,	-24.68,	0.00,	1.50
tree_A,	-54.88,	-93.08,	0.00,	1.50
tree_A,	-42.12,	-74.83,	0.00,	1.50
tree_A,	16.63,	-145.03,	0.00,	1.50
tree_A,	105.83,	-75.83,	0.00,	1.50
tree_A,	-185.79,	-85.71,	0.00,	1.50
tree_A,	240.48,	-78.17,	0.00,	1.50
tree_A,	-204.64,	194.53,	0.00,	1.50
tree_A,	-242.07,	124.29,	0.00,	1.50
tree_A,	-212.29,	164.17,	0.00,	1.50
tree_A,	-210.97,	135.47,	0.00,	1.50
tree_A,	-204.59,	110.84,	0.00,	1.50
tree_A,	-203.59,	223.34,	0.00,	1.50
tree_A,	-156.849,	-188.237,	0,	1.5

tree_box,	-143.16,	174.11,	0.00,	0.50
tree_box,	-104.92,	174.11,	0.00,	0.50
tree_box,	-69.40,	174.11,	0.00,	0.50
tree_box,	-57.74,	132.60,	0.00,	0.50
tree_box,	240.48,	-78.17,	0.00,	0.50
tree_box,	-185.79,	-85.71,	0.00,	0.50
tree_box,	105.83,	-75.83,	0.00,	0.50
tree_box,	16.63,	-145.03,	0.00,	0.50
tree_box,	-54.88,	-93.08,	0.00,	0.50
tree_box,	-42.12,	-74.83,	0.00,	0.50
tree_box,	-226.76,	-24.68,	0.00,	0.50
tree_box,	-92.75,	-241.15,	0.00,	0.50
tree_box,	-156.85,	-188.24,	0.00,	0.50
tree_box,	122.53,	-196.50,	0.00,	0.50
tree_box,	171.77,	-71.67,	0.00,	0.50
tree_box,	134.36,	146.81,	0.00,	0.50
tree_box,	97.92,	-78.24,	0.00,	0.50
tree_box,	114.26,	-75.33,	0.00,	0.50
tree_box,	180.85,	242.21,	0.00,	0.50
tree_box,	-204.64,	194.53,	0.00,	0.50
tree_box,	-242.07,	124.29,	0.00,	0.50
tree_box,	-212.29,	164.17,	0.00,	0.50
tree_box,	-210.97,	135.47,	0.00,	0.50
tree_box,	-204.59,	110.84,	0.00,	0.50
tree_box,	-203.59,	223.34,	0.00,	0.50
	}
